Product_ID,Product_Name,Size,Packaging_Quantity,Purchase_Price,GST_Percentage,Landed_Cost,Selling_Price,Customer_ID,Customer_Type,City,State,Order_ID,Order_Date,Sales_Channel,Quantity_Sold,Current_Stock,Restock_Priority,Delivery_Status
P009,Round Container,750ML,1000,2.66,18,3.14,3.84,C082,Returning,Indore,Madhya Pradesh,O00721,06-08-2025,Distributor,231,3483,3,Delayed
P010,Takeaway Box,1000ML,2000,2.94,18,3.47,4.93,C018,New,Indore,Madhya Pradesh,O00722,31-12-2025,Direct,409,3023,4,In Transit
P010,Takeaway Box,250ML,2000,1.64,18,1.94,2.54,C013,Returning,Ahmedabad,Gujarat,O00723,04-10-2025,Direct,417,4910,1,In Transit
P001,Hinged Box,375ML,1000,1.86,18,2.19,2.76,C133,New,Delhi,Delhi,O00724,15-09-2025,Distributor,1662,3533,2,On Time
P002,Hinged Box HL,250ML,500,1.23,18,1.45,2.21,C125,Returning,Delhi,Delhi,O00725,27-06-2025,Distributor,1440,3073,6,On Time
P010,Takeaway Box,1000ML,1500,2.81,18,3.32,4.51,C181,New,Aurangabad,Maharashtra,O00726,22-05-2025,Direct,739,1576,3,In Transit
P004,Meal Box,375ML,2000,1.58,18,1.86,2.84,C042,Returning,Mumbai,Maharashtra,O00727,16-05-2025,Direct,606,4011,2,Delayed
P001,Hinged Box,375ML,1000,1.66,18,1.96,2.62,C082,Returning,Nashik,Maharashtra,O00728,24-10-2025,Direct,57,3057,5,On Time
P003,Food Container,1000ML,1500,2.71,18,3.2,4.81,C041,New,Pune,Maharashtra,O00729,12-08-2025,Direct,1097,3216,3,On Time
P006,Catering Box,250ML,500,1.51,18,1.78,2.24,C106,Returning,Pune,Maharashtra,O00730,04-03-2025,Distributor,1703,4110,6,Delayed
P003,Food Container,375ML,1000,1.76,18,2.08,2.92,C095,Returning,Hyderabad,Telangana,O00731,03-08-2025,Distributor,926,4031,2,Delayed
P008,Square Box,1000ML,2000,2.97,18,3.5,4.38,C121,New,Bangalore,Karnataka,O00732,02-02-2025,Direct,1316,1775,1,In Transit
P004,Meal Box,750ML,1500,2.56,18,3.02,3.81,C012,New,Delhi,Delhi,O00733,15-07-2025,Distributor,590,2458,2,Delayed
P002,Hinged Box HL,750ML,1000,2.67,18,3.15,3.85,C063,Returning,Nashik,Maharashtra,O00734,31-01-2025,Distributor,1332,4086,4,Delayed
P009,Round Container,750ML,1500,2.45,18,2.89,3.72,C070,New,Pune,Maharashtra,O00735,30-04-2025,Direct,1673,1479,5,In Transit
P005,Storage Box,1000ML,500,2.93,18,3.46,4.54,C169,Returning,Indore,Madhya Pradesh,O00736,04-04-2025,Distributor,1638,3826,3,In Transit
P006,Catering Box,500ML,1000,1.92,18,2.27,3.38,C157,Returning,Nagpur,Maharashtra,O00737,12-03-2025,Direct,569,2221,3,In Transit
P002,Hinged Box HL,1000ML,500,2.77,18,3.27,4.65,C082,Returning,Pune,Maharashtra,O00738,18-11-2025,Direct,701,4367,3,In Transit
P001,Hinged Box,250ML,500,1.7,18,2.01,2.54,C094,New,Nagpur,Maharashtra,O00739,23-06-2025,Distributor,1093,1146,3,In Transit
P009,Round Container,375ML,2000,1.82,18,2.15,2.65,C099,New,Bangalore,Karnataka,O00740,08-04-2025,Direct,1967,2201,4,Delayed
P010,Takeaway Box,375ML,1500,1.61,18,1.9,2.79,C053,Returning,Mumbai,Maharashtra,O00741,14-12-2025,Direct,669,3264,3,In Transit
P010,Takeaway Box,750ML,1500,2.5,18,2.95,4.07,C162,Returning,Delhi,Delhi,O00742,20-12-2025,Distributor,93,2546,4,On Time
P003,Food Container,1000ML,1000,2.59,18,3.06,4.37,C137,New,Delhi,Delhi,O00743,25-03-2025,Distributor,483,2419,5,Delayed
P003,Food Container,500ML,1000,2.04,18,2.41,3.28,C008,Returning,Nagpur,Maharashtra,O00744,24-07-2025,Direct,551,968,4,On Time
P010,Takeaway Box,500ML,2000,2.09,18,2.47,3.33,C149,New,Ahmedabad,Gujarat,O00745,06-09-2025,Distributor,704,1083,5,In Transit
P009,Round Container,1000ML,500,2.67,18,3.15,4.7,C001,New,Bangalore,Karnataka,O00746,05-05-2025,Distributor,466,201,4,Delayed
P002,Hinged Box HL,500ML,1000,2.2,18,2.6,3.27,C093,New,Mumbai,Maharashtra,O00747,21-05-2025,Distributor,1128,3074,4,On Time
P004,Meal Box,250ML,2000,1.49,18,1.76,2.39,C183,New,Nashik,Maharashtra,O00748,01-02-2025,Distributor,1254,3454,4,Delayed
P003,Food Container,750ML,1500,2.84,18,3.35,4.11,C141,New,Hyderabad,Telangana,O00749,08-05-2025,Distributor,79,244,4,In Transit
P007,Sauce Box,375ML,2000,1.65,18,1.95,2.82,C068,New,Nagpur,Maharashtra,O00750,24-02-2025,Distributor,1892,2386,1,In Transit
P008,Square Box,375ML,1500,1.83,18,2.16,2.79,C127,Returning,Delhi,Delhi,O00751,19-05-2025,Direct,354,674,1,Delayed
P009,Round Container,500ML,2000,1.99,18,2.35,3.24,C178,New,Mumbai,Maharashtra,O00752,24-03-2025,Direct,1229,3927,1,Delayed
P003,Food Container,500ML,1000,1.95,18,2.3,3.22,C166,New,Nagpur,Maharashtra,O00753,02-05-2025,Direct,644,2712,1,In Transit
P002,Hinged Box HL,375ML,2000,1.86,18,2.19,2.97,C064,Returning,Nashik,Maharashtra,O00754,10-09-2025,Direct,50,1874,6,In Transit
P007,Sauce Box,375ML,1000,1.93,18,2.28,2.92,C179,Returning,Mumbai,Maharashtra,O00755,15-03-2025,Direct,947,653,6,Delayed
P001,Hinged Box,250ML,1000,1.36,18,1.6,2.3,C124,Returning,Nagpur,Maharashtra,O00756,18-10-2025,Direct,399,4535,6,Delayed
P008,Square Box,1000ML,1000,2.99,18,3.53,4.56,C194,Returning,Bangalore,Karnataka,O00757,03-07-2025,Distributor,825,1436,4,In Transit
P004,Meal Box,500ML,500,1.94,18,2.29,3.07,C136,Returning,Hyderabad,Telangana,O00758,20-12-2025,Distributor,1673,3931,2,In Transit
P006,Catering Box,375ML,1500,1.81,18,2.14,2.72,C053,Returning,Mumbai,Maharashtra,O00759,27-06-2025,Direct,477,3159,6,On Time
P009,Round Container,375ML,1000,1.8,18,2.12,2.62,C015,New,Aurangabad,Maharashtra,O00760,07-09-2025,Distributor,1560,2920,6,In Transit
P004,Meal Box,750ML,1000,2.55,18,3.01,3.85,C046,Returning,Nashik,Maharashtra,O00761,07-10-2025,Distributor,970,3430,3,In Transit
P002,Hinged Box HL,250ML,1000,1.44,18,1.7,2.54,C064,New,Bangalore,Karnataka,O00762,08-12-2025,Direct,1908,2682,4,In Transit
P005,Storage Box,375ML,500,1.88,18,2.22,2.99,C071,New,Aurangabad,Maharashtra,O00763,22-07-2025,Direct,476,2169,3,On Time
P004,Meal Box,500ML,2000,1.93,18,2.28,3.43,C156,Returning,Delhi,Delhi,O00764,24-06-2025,Direct,1282,2203,3,Delayed
P006,Catering Box,750ML,1500,2.57,18,3.03,4.05,C075,Returning,Mumbai,Maharashtra,O00765,09-06-2025,Distributor,185,4535,4,Delayed
P007,Sauce Box,750ML,500,2.25,18,2.65,3.63,C106,New,Bangalore,Karnataka,O00766,14-07-2025,Distributor,1156,1652,3,Delayed
P005,Storage Box,500ML,1500,2.01,18,2.37,3.07,C198,Returning,Delhi,Delhi,O00767,05-03-2025,Direct,890,3246,3,In Transit
P005,Storage Box,1000ML,1500,2.81,18,3.32,4.3,C098,New,Nashik,Maharashtra,O00768,06-12-2025,Distributor,1254,1470,5,Delayed
P010,Takeaway Box,750ML,2000,2.33,18,2.75,3.81,C065,Returning,Ahmedabad,Gujarat,O00769,21-11-2025,Direct,1816,693,6,On Time
P010,Takeaway Box,750ML,1000,2.4,18,2.83,3.64,C081,New,Delhi,Delhi,O00770,21-09-2025,Direct,1815,658,5,In Transit
P004,Meal Box,500ML,500,1.85,18,2.18,3.21,C187,New,Delhi,Delhi,O00771,25-08-2025,Direct,514,230,2,Delayed
P003,Food Container,1000ML,1500,3.26,18,3.85,4.69,C167,Returning,Nagpur,Maharashtra,O00772,02-04-2025,Direct,1343,111,5,On Time
P009,Round Container,375ML,1000,1.64,18,1.94,2.63,C153,New,Pune,Maharashtra,O00773,11-07-2025,Direct,500,4224,4,In Transit
P009,Round Container,375ML,1000,1.74,18,2.05,2.95,C014,New,Mumbai,Maharashtra,O00774,13-08-2025,Distributor,1522,1696,5,Delayed
P003,Food Container,500ML,2000,1.78,18,2.1,3.22,C174,New,Indore,Madhya Pradesh,O00775,16-09-2025,Distributor,645,969,6,On Time
P006,Catering Box,1000ML,1000,3.19,18,3.76,4.61,C078,Returning,Aurangabad,Maharashtra,O00776,18-12-2025,Distributor,1544,1376,4,On Time
P006,Catering Box,750ML,500,2.11,18,2.49,3.68,C114,New,Nagpur,Maharashtra,O00777,05-10-2025,Distributor,1605,532,2,Delayed
P001,Hinged Box,250ML,500,1.48,18,1.75,2.33,C193,New,Delhi,Delhi,O00778,31-07-2025,Direct,228,3036,3,On Time
P007,Sauce Box,1000ML,500,2.68,18,3.16,4.87,C064,Returning,Delhi,Delhi,O00779,24-05-2025,Distributor,192,1103,5,In Transit
P009,Round Container,750ML,2000,2.79,18,3.29,4.08,C076,New,Ahmedabad,Gujarat,O00780,27-06-2025,Distributor,109,237,1,Delayed
P007,Sauce Box,375ML,1000,1.82,18,2.15,2.64,C137,New,Bangalore,Karnataka,O00781,06-01-2025,Distributor,1111,1395,6,Delayed
P010,Takeaway Box,500ML,1000,2.07,18,2.44,3.56,C141,New,Delhi,Delhi,O00782,05-05-2025,Distributor,1817,1645,5,On Time
P006,Catering Box,750ML,2000,2.29,18,2.7,3.63,C164,Returning,Indore,Madhya Pradesh,O00783,09-05-2025,Direct,916,4552,2,On Time
P003,Food Container,500ML,500,1.84,18,2.17,3.2,C058,New,Mumbai,Maharashtra,O00784,29-12-2025,Direct,574,1302,3,In Transit
P009,Round Container,1000ML,500,3.43,18,4.05,4.9,C031,New,Pune,Maharashtra,O00785,11-09-2025,Direct,986,4251,5,In Transit
P007,Sauce Box,750ML,500,2.4,18,2.83,3.91,C071,Returning,Mumbai,Maharashtra,O00786,01-01-2025,Distributor,888,1480,3,Delayed
P006,Catering Box,250ML,500,1.33,18,1.57,2.29,C099,Returning,Hyderabad,Telangana,O00787,05-09-2025,Distributor,1797,4989,5,Delayed
P006,Catering Box,1000ML,1000,2.84,18,3.35,4.4,C133,New,Bangalore,Karnataka,O00788,23-02-2025,Distributor,1939,3963,2,Delayed
P007,Sauce Box,250ML,500,1.52,18,1.79,2.53,C146,Returning,Ahmedabad,Gujarat,O00789,29-06-2025,Distributor,1272,2623,1,Delayed
P010,Takeaway Box,1000ML,500,2.99,18,3.53,4.84,C147,New,Ahmedabad,Gujarat,O00790,02-07-2025,Distributor,254,2688,6,In Transit
P007,Sauce Box,375ML,1500,1.66,18,1.96,2.87,C119,New,Delhi,Delhi,O00791,27-08-2025,Direct,247,1188,2,In Transit
P001,Hinged Box,250ML,1500,1.41,18,1.66,2.48,C157,Returning,Nashik,Maharashtra,O00792,18-10-2025,Direct,1387,1514,5,In Transit
P007,Sauce Box,1000ML,1000,2.62,18,3.09,4.63,C137,Returning,Pune,Maharashtra,O00793,11-02-2025,Direct,1527,702,6,Delayed
P004,Meal Box,375ML,1000,1.69,18,1.99,2.77,C001,Returning,Indore,Madhya Pradesh,O00794,12-10-2025,Distributor,374,2704,6,In Transit
P005,Storage Box,750ML,500,2.44,18,2.88,3.91,C077,Returning,Pune,Maharashtra,O00795,10-02-2025,Direct,1751,2507,6,In Transit
P002,Hinged Box HL,500ML,1000,2.26,18,2.67,3.34,C173,New,Indore,Madhya Pradesh,O00796,28-09-2025,Direct,1392,1556,5,In Transit
P004,Meal Box,500ML,1000,2.43,18,2.87,3.53,C155,Returning,Pune,Maharashtra,O00797,26-01-2025,Distributor,661,2078,2,On Time
P010,Takeaway Box,500ML,2000,1.95,18,2.3,3.08,C095,New,Ahmedabad,Gujarat,O00798,10-05-2025,Direct,932,990,6,In Transit
P002,Hinged Box HL,375ML,2000,1.95,18,2.3,2.84,C157,Returning,Ahmedabad,Gujarat,O00799,02-12-2025,Direct,1654,1490,6,On Time
P008,Square Box,500ML,500,2.11,18,2.49,3.02,C097,New,Hyderabad,Telangana,O00800,11-04-2025,Distributor,344,4448,3,Delayed
P001,Hinged Box,1000ML,2000,2.69,18,3.17,4.37,C118,New,Nagpur,Maharashtra,O00801,14-05-2025,Distributor,748,1794,3,On Time
P009,Round Container,1000ML,2000,3.07,18,3.62,4.75,C077,Returning,Delhi,Delhi,O00802,28-11-2025,Distributor,586,655,4,Delayed
P002,Hinged Box HL,250ML,500,1.5,18,1.77,2.38,C042,New,Ahmedabad,Gujarat,O00803,23-01-2025,Direct,218,1204,2,In Transit
P010,Takeaway Box,500ML,1000,2.06,18,2.43,3.09,C143,New,Bangalore,Karnataka,O00804,26-05-2025,Distributor,1781,3683,2,Delayed
P006,Catering Box,1000ML,1500,3.16,18,3.73,4.62,C111,Returning,Ahmedabad,Gujarat,O00805,18-04-2025,Direct,1567,163,4,Delayed
P002,Hinged Box HL,375ML,2000,1.69,18,1.99,2.97,C069,New,Pune,Maharashtra,O00806,30-03-2025,Distributor,490,1193,6,In Transit
P002,Hinged Box HL,1000ML,500,2.78,18,3.28,4.42,C124,New,Ahmedabad,Gujarat,O00807,05-02-2025,Distributor,1286,4022,2,Delayed
P010,Takeaway Box,250ML,500,1.57,18,1.85,2.37,C192,Returning,Nashik,Maharashtra,O00808,12-06-2025,Direct,1110,68,2,Delayed
P010,Takeaway Box,1000ML,2000,2.85,18,3.36,4.43,C169,Returning,Aurangabad,Maharashtra,O00809,16-05-2025,Direct,1496,630,6,In Transit
P008,Square Box,500ML,500,2.3,18,2.71,3.6,C030,New,Nagpur,Maharashtra,O00810,13-08-2025,Distributor,1873,3267,1,In Transit
P008,Square Box,1000ML,2000,2.71,18,3.2,4.8,C016,New,Nagpur,Maharashtra,O00811,14-01-2025,Distributor,1342,1611,2,Delayed
P009,Round Container,1000ML,500,2.84,18,3.35,4.38,C022,Returning,Indore,Madhya Pradesh,O00812,09-03-2025,Direct,62,2226,3,On Time
P001,Hinged Box,1000ML,1500,3.01,18,3.55,4.58,C187,New,Indore,Madhya Pradesh,O00813,29-06-2025,Direct,308,4242,4,In Transit
P007,Sauce Box,1000ML,500,2.87,18,3.39,4.86,C161,Returning,Mumbai,Maharashtra,O00814,06-03-2025,Distributor,111,434,4,In Transit
P008,Square Box,750ML,1500,2.27,18,2.68,4.09,C102,Returning,Delhi,Delhi,O00815,08-10-2025,Distributor,1810,3563,5,In Transit
P001,Hinged Box,250ML,1500,1.51,18,1.78,2.23,C080,Returning,Pune,Maharashtra,O00816,28-04-2025,Distributor,844,2095,5,On Time
P005,Storage Box,375ML,1000,1.53,18,1.81,2.64,C149,New,Aurangabad,Maharashtra,O00817,12-09-2025,Distributor,667,4484,6,Delayed
P006,Catering Box,500ML,1000,2,18,2.36,3.08,C175,New,Delhi,Delhi,O00818,23-08-2025,Distributor,487,2276,5,Delayed
P002,Hinged Box HL,375ML,1000,1.64,18,1.94,2.64,C064,Returning,Delhi,Delhi,O00819,15-10-2025,Direct,603,4055,6,Delayed
P002,Hinged Box HL,500ML,500,1.72,18,2.03,3.1,C142,Returning,Indore,Madhya Pradesh,O00820,02-01-2025,Distributor,1500,4964,4,In Transit
P007,Sauce Box,250ML,500,1.23,18,1.45,2.2,C092,Returning,Pune,Maharashtra,O00821,07-09-2025,Direct,424,4447,1,On Time
P008,Square Box,1000ML,2000,2.94,18,3.47,4.8,C081,Returning,Delhi,Delhi,O00822,26-06-2025,Direct,488,906,4,On Time
P008,Square Box,500ML,1500,2.01,18,2.37,3.07,C194,Returning,Indore,Madhya Pradesh,O00823,13-05-2025,Distributor,1456,3971,5,On Time
P007,Sauce Box,500ML,1000,2.24,18,2.64,3.35,C116,New,Ahmedabad,Gujarat,O00824,31-01-2025,Direct,1736,1596,6,On Time
P007,Sauce Box,1000ML,500,3.23,18,3.81,4.8,C009,New,Pune,Maharashtra,O00825,10-01-2025,Direct,1817,2620,6,On Time
P004,Meal Box,250ML,1500,1.41,18,1.66,2.34,C192,New,Bangalore,Karnataka,O00826,07-10-2025,Direct,745,4233,4,On Time
P002,Hinged Box HL,1000ML,500,3.22,18,3.8,4.86,C010,Returning,Ahmedabad,Gujarat,O00827,20-02-2025,Direct,1022,4692,5,Delayed
P008,Square Box,750ML,1000,2.54,18,3,4.18,C192,Returning,Pune,Maharashtra,O00828,16-11-2025,Distributor,1839,4986,3,On Time
P006,Catering Box,750ML,1000,2.56,18,3.02,3.87,C015,Returning,Nagpur,Maharashtra,O00829,01-05-2025,Direct,864,2379,5,In Transit
P003,Food Container,1000ML,500,2.62,18,3.09,4.56,C131,Returning,Aurangabad,Maharashtra,O00830,10-08-2025,Direct,1358,752,5,On Time
P001,Hinged Box,250ML,500,1.5,18,1.77,2.32,C131,Returning,Delhi,Delhi,O00831,06-11-2025,Direct,376,232,5,Delayed
P007,Sauce Box,500ML,1000,1.71,18,2.02,3.01,C145,New,Delhi,Delhi,O00832,22-03-2025,Direct,715,3611,3,Delayed
P009,Round Container,500ML,1000,1.78,18,2.1,3.02,C176,New,Nashik,Maharashtra,O00833,22-06-2025,Distributor,1212,3314,5,Delayed
P002,Hinged Box HL,500ML,500,2.18,18,2.57,3.16,C056,New,Aurangabad,Maharashtra,O00834,05-05-2025,Distributor,1997,4641,2,In Transit
P005,Storage Box,500ML,1000,2.26,18,2.67,3.41,C063,Returning,Mumbai,Maharashtra,O00835,09-09-2025,Distributor,171,2167,5,Delayed
P008,Square Box,250ML,500,1.57,18,1.85,2.58,C076,Returning,Indore,Madhya Pradesh,O00836,16-10-2025,Distributor,869,1148,3,Delayed
P004,Meal Box,250ML,1000,1.44,18,1.7,2.57,C183,Returning,Nashik,Maharashtra,O00837,04-01-2025,Direct,1855,2911,3,On Time
P002,Hinged Box HL,250ML,1500,1.54,18,1.82,2.47,C029,New,Aurangabad,Maharashtra,O00838,06-11-2025,Distributor,1871,223,3,Delayed
P005,Storage Box,375ML,500,1.6,18,1.89,2.76,C136,Returning,Ahmedabad,Gujarat,O00839,07-11-2025,Distributor,1375,3752,2,On Time
P003,Food Container,500ML,1500,2.37,18,2.8,3.48,C164,Returning,Nashik,Maharashtra,O00840,01-12-2025,Direct,353,505,6,Delayed
P005,Storage Box,375ML,1000,1.54,18,1.82,2.65,C002,New,Bangalore,Karnataka,O00841,24-10-2025,Distributor,1246,1466,4,Delayed
P005,Storage Box,375ML,500,1.95,18,2.3,2.99,C094,New,Ahmedabad,Gujarat,O00842,02-11-2025,Distributor,1698,4644,4,Delayed
P005,Storage Box,1000ML,1500,2.64,18,3.12,4.74,C155,New,Bangalore,Karnataka,O00843,02-05-2025,Direct,96,55,5,Delayed
P004,Meal Box,375ML,1000,1.7,18,2.01,2.99,C180,Returning,Hyderabad,Telangana,O00844,07-12-2025,Distributor,1315,1052,3,Delayed
P008,Square Box,750ML,1500,2.1,18,2.48,3.7,C053,Returning,Delhi,Delhi,O00845,21-09-2025,Distributor,1183,2064,4,Delayed
P009,Round Container,1000ML,1500,2.41,18,2.84,4.29,C108,New,Nashik,Maharashtra,O00846,23-03-2025,Distributor,1327,2463,4,In Transit
P004,Meal Box,750ML,1000,2.45,18,2.89,3.79,C177,Returning,Delhi,Delhi,O00847,19-04-2025,Direct,761,104,5,Delayed
P001,Hinged Box,1000ML,500,3.38,18,3.99,4.94,C044,Returning,Aurangabad,Maharashtra,O00848,11-01-2025,Distributor,1438,1092,1,Delayed
P007,Sauce Box,750ML,500,2.63,18,3.1,4.16,C046,Returning,Delhi,Delhi,O00849,10-10-2025,Distributor,1637,3136,2,Delayed
P001,Hinged Box,1000ML,1000,2.5,18,2.95,4.27,C086,Returning,Ahmedabad,Gujarat,O00850,29-07-2025,Distributor,1308,645,5,In Transit
P002,Hinged Box HL,1000ML,1500,2.99,18,3.53,4.6,C156,New,Nashik,Maharashtra,O00851,17-11-2025,Direct,1942,3988,3,In Transit
P006,Catering Box,500ML,500,2.23,18,2.63,3.42,C167,New,Nagpur,Maharashtra,O00852,07-04-2025,Distributor,54,3198,1,Delayed
P006,Catering Box,500ML,1500,2.33,18,2.75,3.34,C030,Returning,Indore,Madhya Pradesh,O00853,14-04-2025,Distributor,1643,730,4,Delayed
P010,Takeaway Box,250ML,1500,1.3,18,1.53,2.27,C087,Returning,Pune,Maharashtra,O00854,28-09-2025,Direct,555,3891,5,On Time
P003,Food Container,500ML,1000,2.12,18,2.5,3.24,C088,New,Hyderabad,Telangana,O00855,27-04-2025,Direct,50,1326,6,On Time
P010,Takeaway Box,375ML,2000,1.51,18,1.78,2.72,C011,New,Nashik,Maharashtra,O00856,03-04-2025,Distributor,326,4706,1,In Transit
P005,Storage Box,750ML,1000,2.7,18,3.19,4.04,C091,New,Hyderabad,Telangana,O00857,30-10-2025,Direct,437,1438,6,In Transit
P005,Storage Box,500ML,500,1.74,18,2.05,3.02,C075,New,Aurangabad,Maharashtra,O00858,23-07-2025,Distributor,833,4624,4,On Time
P005,Storage Box,1000ML,500,2.6,18,3.07,4.38,C046,Returning,Mumbai,Maharashtra,O00859,28-08-2025,Direct,304,1051,6,Delayed
P005,Storage Box,750ML,2000,2.23,18,2.63,3.85,C118,New,Aurangabad,Maharashtra,O00860,31-05-2025,Distributor,265,691,3,Delayed
P007,Sauce Box,750ML,500,2.81,18,3.32,4.04,C026,Returning,Delhi,Delhi,O00861,13-08-2025,Distributor,295,420,4,On Time
P006,Catering Box,375ML,500,1.74,18,2.05,2.73,C027,Returning,Aurangabad,Maharashtra,O00862,02-10-2025,Distributor,1313,2995,6,In Transit
P008,Square Box,375ML,1500,1.73,18,2.04,2.65,C045,Returning,Nagpur,Maharashtra,O00863,22-09-2025,Distributor,1343,2831,5,On Time
P005,Storage Box,250ML,2000,1.49,18,1.76,2.46,C018,Returning,Aurangabad,Maharashtra,O00864,19-12-2025,Distributor,325,4519,6,Delayed
P003,Food Container,1000ML,1500,2.76,18,3.26,4.88,C045,Returning,Mumbai,Maharashtra,O00865,14-11-2025,Direct,494,3124,1,In Transit
P006,Catering Box,375ML,500,1.9,18,2.24,2.84,C119,New,Bangalore,Karnataka,O00866,22-04-2025,Direct,1754,2463,6,On Time
P001,Hinged Box,1000ML,1500,2.96,18,3.49,4.75,C101,Returning,Hyderabad,Telangana,O00867,14-06-2025,Distributor,184,4852,6,On Time
P010,Takeaway Box,250ML,2000,1.77,18,2.09,2.56,C011,New,Hyderabad,Telangana,O00868,26-01-2025,Distributor,893,1306,2,In Transit
P002,Hinged Box HL,1000ML,1000,2.88,18,3.4,4.47,C072,Returning,Nagpur,Maharashtra,O00869,01-08-2025,Distributor,1823,4277,6,In Transit
P010,Takeaway Box,750ML,2000,2.21,18,2.61,3.9,C181,Returning,Pune,Maharashtra,O00870,05-02-2025,Direct,1346,3429,3,In Transit
P001,Hinged Box,750ML,1000,2.58,18,3.04,4.01,C175,Returning,Hyderabad,Telangana,O00871,09-02-2025,Distributor,1807,4534,6,Delayed
P002,Hinged Box HL,750ML,2000,2.27,18,2.68,3.75,C175,New,Hyderabad,Telangana,O00872,29-05-2025,Direct,733,4654,3,On Time
P005,Storage Box,1000ML,500,2.76,18,3.26,4.49,C088,New,Nashik,Maharashtra,O00873,10-04-2025,Direct,1249,2863,3,In Transit
P010,Takeaway Box,750ML,1500,2.38,18,2.81,4.19,C127,Returning,Indore,Madhya Pradesh,O00874,10-05-2025,Direct,208,1496,2,On Time
P003,Food Container,1000ML,2000,3.34,18,3.94,4.9,C085,Returning,Aurangabad,Maharashtra,O00875,23-10-2025,Direct,1419,1100,1,On Time
P007,Sauce Box,375ML,1500,1.95,18,2.3,2.83,C173,Returning,Aurangabad,Maharashtra,O00876,29-07-2025,Direct,1935,3061,5,Delayed
P001,Hinged Box,375ML,1000,1.98,18,2.34,2.88,C002,New,Bangalore,Karnataka,O00877,12-08-2025,Direct,1953,4094,2,On Time
P010,Takeaway Box,750ML,1000,2.8,18,3.3,4.08,C157,Returning,Aurangabad,Maharashtra,O00878,23-08-2025,Distributor,1521,152,3,Delayed
P004,Meal Box,375ML,1000,1.82,18,2.15,2.72,C183,New,Bangalore,Karnataka,O00879,15-10-2025,Direct,1741,3631,3,In Transit
P009,Round Container,250ML,500,1.63,18,1.92,2.33,C023,New,Nashik,Maharashtra,O00880,29-10-2025,Direct,1640,4531,4,On Time
P008,Square Box,1000ML,1000,2.68,18,3.16,4.44,C164,New,Bangalore,Karnataka,O00881,14-09-2025,Direct,1048,1485,4,On Time
P003,Food Container,1000ML,500,2.85,18,3.36,4.3,C017,New,Bangalore,Karnataka,O00882,28-11-2025,Direct,1541,1349,4,Delayed
P007,Sauce Box,1000ML,500,2.45,18,2.89,4.37,C158,New,Pune,Maharashtra,O00883,26-05-2025,Distributor,694,3561,2,Delayed
P007,Sauce Box,250ML,1000,1.41,18,1.66,2.39,C002,New,Hyderabad,Telangana,O00884,03-01-2025,Direct,1876,95,4,Delayed
P002,Hinged Box HL,250ML,2000,1.27,18,1.5,2.21,C089,Returning,Mumbai,Maharashtra,O00885,26-11-2025,Direct,965,1749,5,In Transit
P004,Meal Box,500ML,1500,2.28,18,2.69,3.45,C140,New,Mumbai,Maharashtra,O00886,15-04-2025,Direct,223,1424,3,Delayed
P002,Hinged Box HL,750ML,1500,2.68,18,3.16,3.97,C005,New,Indore,Madhya Pradesh,O00887,02-05-2025,Distributor,754,1411,6,Delayed
P003,Food Container,375ML,1000,1.83,18,2.16,2.75,C030,Returning,Nagpur,Maharashtra,O00888,05-08-2025,Distributor,1385,3459,5,Delayed
P008,Square Box,375ML,2000,1.62,18,1.91,2.72,C180,New,Pune,Maharashtra,O00889,19-06-2025,Distributor,1566,521,4,Delayed
P008,Square Box,500ML,1500,2.11,18,2.49,3.26,C161,Returning,Mumbai,Maharashtra,O00890,15-05-2025,Direct,373,517,6,On Time
P010,Takeaway Box,1000ML,1500,3.22,18,3.8,4.8,C035,Returning,Hyderabad,Telangana,O00891,12-10-2025,Distributor,1152,3079,2,In Transit
P001,Hinged Box,1000ML,1000,2.61,18,3.08,4.41,C008,New,Mumbai,Maharashtra,O00892,23-07-2025,Distributor,519,357,5,On Time
P003,Food Container,250ML,2000,1.5,18,1.77,2.57,C165,Returning,Aurangabad,Maharashtra,O00893,11-03-2025,Distributor,1084,2332,5,Delayed
P008,Square Box,250ML,1500,1.61,18,1.9,2.59,C120,New,Aurangabad,Maharashtra,O00894,19-11-2025,Distributor,512,2155,3,Delayed
P006,Catering Box,250ML,1000,1.59,18,1.88,2.52,C034,Returning,Ahmedabad,Gujarat,O00895,16-09-2025,Direct,950,4355,3,On Time
P009,Round Container,750ML,1500,2.53,18,2.99,4.03,C135,New,Pune,Maharashtra,O00896,05-11-2025,Direct,845,3584,2,On Time
P008,Square Box,500ML,1000,2.12,18,2.5,3.08,C076,Returning,Aurangabad,Maharashtra,O00897,15-03-2025,Distributor,97,707,2,In Transit
P008,Square Box,750ML,2000,2.91,18,3.43,4.17,C044,New,Bangalore,Karnataka,O00898,11-08-2025,Distributor,63,297,3,Delayed
